Time,runner_center_x,runner_center_y,Distance,Speed,Acceleration,Force,Power
0.0,3479.8953857421875,1152.7320556640625,0.0,0.0,0.0,0.0,0.0
0.018333333333333333,3479.940673828125,1152.7092895507812,0.0,0.0,0.0,0.0,0.0
0.034999999999999996,3479.843505859375,1152.6063232421875,0.0,0.0,0.0,0.0,0.0
0.051666666666666666,3480.11279296875,1152.9273681640625,0.0,0.0,0.0,0.0,0.0
0.06833333333333333,3480.219482421875,1153.2097778320312,0.0,0.0,0.0,0.0,0.0
0.085,3479.65087890625,1153.6810302734375,0.0,0.0,0.0,0.0,0.0
0.10166666666666667,3480.045654296875,1153.2198486328125,0.0,0.0,0.0,0.0,0.0
0.12000000000000001,3479.9732666015625,1153.2897338867188,0.0,0.0,0.0,0.0,0.0
0.1366666666666667,3479.9091796875,1153.137451171875,0.0,0.0,0.0,0.0,0.0
0.15333333333333335,3479.8819580078125,1153.297119140625,0.0,0.0,0.0,0.0,0.0
0.17,3479.9627685546875,1153.1373291015625,0.0,0.0,0.0,0.0,0.0
0.1866666666666667,3479.9468994140625,1152.8970336914062,0.0,0.0,0.0,0.0,0.0
0.20333333333333337,3480.2261962890625,1152.8327026367188,0.0,0.0,0.0,0.0,0.0
0.22000000000000003,3480.49267578125,1152.5601806640625,0.0,0.0,0.0,0.0,0.0
0.23666666666666672,3480.3521728515625,1152.5558471679688,0.0,0.0,0.0,0.0,0.0
0.25333333333333335,3480.057861328125,1152.6985473632812,0.0,0.0,0.0,0.0,0.0
0.27,3480.28857421875,1152.5433959960938,0.0,0.0,0.0,0.0,0.0
0.2866666666666667,3479.8590087890625,1152.4093627929688,0.0,0.0,0.0,0.0,0.0
0.30333333333333334,3480.378173828125,1152.1679077148438,0.0,0.0,0.0,0.0,0.0
0.32,3480.5753173828125,1152.2291870117188,0.0,0.0,0.0,0.0,0.0
0.33666666666666667,3480.3582763671875,1152.3434448242188,0.0,0.0,0.0,0.0,0.0
0.35333333333333333,3480.647705078125,1152.669921875,0.0,0.0,0.0,0.0,0.0
0.37,3480.4609375,1152.392578125,0.0,0.0,0.0,0.0,0.0
0.38666666666666666,3480.447509765625,1152.3134155273438,0.0,0.0,0.0,0.0,0.0
0.4033333333333333,3481.106689453125,1152.3179931640625,0.0,0.0,0.0,0.0,0.0
