Time,runner_center_x,runner_center_y,Distance,Speed,Acceleration,Force,Power
0.0,3467.3577880859375,1155.8231811523438,0.0,0.0,0.0,0.0,0.0
0.018333333333333333,3467.33984375,1155.84814453125,0.0,0.0,0.0,0.0,0.0
0.034999999999999996,3467.7041015625,1155.82470703125,0.0,0.0,0.0,0.0,0.0
0.051666666666666666,3467.451171875,1156.0728759765625,0.0,0.0,0.0,0.0,0.0
0.06833333333333333,3467.82666015625,1155.9607543945312,0.0,0.0,0.0,0.0,0.0
0.085,3467.225830078125,1155.8731689453125,0.0,0.0,0.0,0.0,0.0
0.10166666666666667,3467.7200927734375,1156.130126953125,0.0,0.0,0.0,0.0,0.0
0.11833333333333333,3467.88232421875,1155.7987670898438,0.0,0.0,0.0,0.0,0.0
0.135,3468.34814453125,1156.2180786132812,0.0,0.0,0.0,0.0,0.0
0.1516666666666667,3468.1810302734375,1156.0966186523438,0.0,0.0,0.0,0.0,0.0
0.16833333333333336,3468.3602294921875,1156.209716796875,0.0,0.0,0.0,0.0,0.0
0.18500000000000003,3468.2830810546875,1156.2991333007812,0.0,0.0,0.0,0.0,0.0
0.2016666666666667,3468.3759765625,1156.2896118164062,0.0,0.0,0.0,0.0,0.0
0.21833333333333335,3468.7335205078125,1156.4506225585938,0.0,0.0,0.0,0.0,0.0
0.23500000000000001,3468.6097412109375,1156.053466796875,0.0,0.0,0.0,0.0,0.0
0.25166666666666665,3468.218505859375,1156.2536010742188,0.0,0.0,0.0,0.0,0.0
0.2683333333333333,3468.7362060546875,1156.109130859375,0.0,0.0,0.0,0.0,0.0
0.285,3468.87939453125,1156.1139526367188,0.0,0.0,0.0,0.0,0.0
0.3016666666666667,3468.9991455078125,1155.79541015625,0.0,0.0,0.0,0.0,0.0
0.31833333333333336,3468.739013671875,1155.6829833984375,0.0,0.0,0.0,0.0,0.0
0.335,3469.1212158203125,1155.809326171875,0.0,0.0,0.0,0.0,0.0
0.3516666666666667,3469.4119873046875,1155.7985229492188,0.0,0.0,0.0,0.0,0.0
0.36833333333333335,3469.017822265625,1156.0358276367188,0.0,0.0,0.0,0.0,0.0
0.385,3469.207275390625,1155.9361572265625,0.0,0.0,0.0,0.0,0.0
0.4033333333333333,3469.5224609375,1155.791748046875,0.0,0.0,0.0,0.0,0.0
0.42,3469.3603515625,1155.9595336914062,0.0,0.0,0.0,0.0,0.0
0.4366666666666667,3468.9263916015625,1155.7095336914062,0.0,0.0,0.0,0.0,0.0
0.45333333333333337,3468.537109375,1155.2212524414062,0.0,0.0,0.0,0.0,0.0
0.47000000000000003,3468.5511474609375,1154.9505004882812,0.0,0.0,0.0,0.0,0.0
0.4866666666666667,3467.94091796875,1154.78857421875,0.0,0.0,0.0,0.0,0.0
0.5033333333333334,3467.4600830078125,1155.2321166992188,0.0,0.0,0.0,0.0,0.0
0.52,3467.4228515625,1155.4783935546875,0.0,0.0,0.0,0.0,0.0
0.5366666666666667,3467.866455078125,1155.1760864257812,0.0,0.0,0.0,0.0,0.0
0.5533333333333335,3468.0230712890625,1155.6347045898438,0.0,0.0,0.0,0.0,0.0
0.5700000000000001,3468.5162353515625,1155.0732421875,0.0,0.0,0.0,0.0,0.0
0.5866666666666668,3468.116455078125,1154.9202880859375,0.0,0.0,0.0,0.0,0.0
0.6033333333333334,3468.223388671875,1154.678955078125,0.0,0.0,0.0,0.0,0.0
0.6200000000000001,3467.6722412109375,1154.9452514648438,0.0,0.0,0.0,0.0,0.0
0.6366666666666667,3467.5330810546875,1155.1865844726562,0.0,0.0,0.0,0.0,0.0
0.6533333333333334,3467.198486328125,1155.1784057617188,0.0,0.0,0.0,0.0,0.0
0.67,3467.0888671875,1154.5790405273438,0.0,0.0,0.0,0.0,0.0
0.6866666666666668,3466.553466796875,1154.1500854492188,0.0,0.0,0.0,0.0,0.0
0.7033333333333334,3466.6282958984375,1154.3716430664062,0.0,0.0,0.0,0.0,0.0
0.7200000000000001,3466.093994140625,1153.9691772460938,0.0,0.0,0.0,0.0,0.0
0.7366666666666668,3465.635986328125,1153.6242065429688,0.0,0.0,0.0,0.0,0.0
0.7533333333333334,3465.3980712890625,1153.4970703125,0.0,0.0,0.0,0.0,0.0
0.7700000000000001,3465.2781982421875,1153.5382080078125,0.0,0.0,0.0,0.0,0.0
0.7866666666666667,3465.1728515625,1153.7348022460938,0.0,0.0,0.0,0.0,0.0
0.8033333333333335,3465.5458984375,1153.6395874023438,0.0,0.0,0.0,0.0,0.0
0.8200000000000001,3465.7564697265625,1154.2084350585938,0.0,0.0,0.0,0.0,0.0
0.8366666666666668,3465.653564453125,1154.4028930664062,0.0,0.0,0.0,0.0,0.0
0.8533333333333334,3465.44482421875,1154.650146484375,0.0,0.0,0.0,0.0,0.0
0.8716666666666668,3465.622314453125,1154.7833862304688,0.0,0.0,0.0,0.0,0.0
0.8883333333333334,3465.7694091796875,1154.9006958007812,0.0,0.0,0.0,0.0,0.0
0.9050000000000001,3465.5938720703125,1155.1808471679688,0.0,0.0,0.0,0.0,0.0
0.9216666666666667,3465.093505859375,1155.6588745117188,0.0,0.0,0.0,0.0,0.0
0.9383333333333335,3465.2496337890625,1155.8353881835938,0.0,0.0,0.0,0.0,0.0
0.9550000000000001,3465.39501953125,1155.810791015625,0.0,0.0,0.0,0.0,0.0
0.9716666666666668,3465.2724609375,1156.2357788085938,0.0,0.0,0.0,0.0,0.0
0.9883333333333334,3465.47021484375,1156.4517211914062,0.0,0.0,0.0,0.0,0.0
1.0050000000000001,3465.474609375,1155.873046875,0.0,0.0,0.0,0.0,0.0
1.0216666666666667,3465.8101806640625,1156.21630859375,0.0,0.0,0.0,0.0,0.0
1.0383333333333333,3466.0748291015625,1155.9780883789062,0.0,0.0,0.0,0.0,0.0
1.0550000000000002,3466.029052734375,1155.7376098632812,0.0,0.0,0.0,0.0,0.0
1.0716666666666668,3466.6357421875,1155.4978637695312,0.0,0.0,0.0,0.0,0.0
1.0883333333333334,3466.4739990234375,1155.4896240234375,0.0,0.0,0.0,0.0,0.0
1.1050000000000002,3466.611572265625,1155.6155395507812,0.0,0.0,0.0,0.0,0.0
1.1216666666666668,3466.68701171875,1156.0430297851562,0.0,0.0,0.0,0.0,0.0
1.1383333333333334,3466.843017578125,1155.8892822265625,0.0,0.0,0.0,0.0,0.0
1.155,3466.103515625,1156.2507934570312,0.0,0.0,0.0,0.0,0.0
1.1716666666666669,3465.98974609375,1156.3639526367188,0.0,0.0,0.0,0.0,0.0
1.1883333333333335,3465.0953369140625,1156.7823486328125,0.0,0.0,0.0,0.0,0.0
1.205,3463.8514404296875,1156.7793579101562,0.0,0.0,0.0,0.0,0.0
1.2216666666666667,3462.841064453125,1156.86474609375,0.0,0.0,0.0,0.0,0.0
