Time,runner_center_x,runner_center_y,Distance,Speed,Acceleration,Force,Power
0.0,3469.5462646484375,1159.857666015625,0.0,0.0,0.0,0.0,0.0
0.018333333333333333,3469.680419921875,1160.4544067382812,0.0,0.0,0.0,0.0,0.0
0.034999999999999996,3469.9014892578125,1160.922607421875,0.0,0.0,0.0,0.0,0.0
0.051666666666666666,3470.2056884765625,1160.690673828125,0.0,0.0,0.0,0.0,0.0
0.06833333333333333,3469.986083984375,1160.4751586914062,0.0,0.0,0.0,0.0,0.0
0.085,3469.7940673828125,1160.0391845703125,0.0,0.0,0.0,0.0,0.0
0.10166666666666667,3469.91259765625,1160.101806640625,0.0,0.0,0.0,0.0,0.0
0.11833333333333333,3470.4471435546875,1159.8560180664062,0.0,0.0,0.0,0.0,0.0
0.135,3470.1927490234375,1159.6492309570312,0.0,0.0,0.0,0.0,0.0
0.1516666666666667,3470.2249755859375,1160.1590576171875,0.0,0.0,0.0,0.0,0.0
0.16833333333333336,3470.013916015625,1160.2095947265625,0.0,0.0,0.0,0.0,0.0
0.18500000000000003,3470.0828857421875,1160.3496704101562,0.0,0.0,0.0,0.0,0.0
0.2016666666666667,3469.7701416015625,1160.23486328125,0.0,0.0,0.0,0.0,0.0
0.21833333333333335,3469.0230712890625,1160.2446899414062,0.0,0.0,0.0,0.0,0.0
0.23666666666666672,3468.6666259765625,1160.422607421875,0.0,0.0,0.0,0.0,0.0
0.25333333333333335,3468.849365234375,1160.5880126953125,0.0,0.0,0.0,0.0,0.0
0.27,3469.01220703125,1161.0220336914062,0.0,0.0,0.0,0.0,0.0
0.2866666666666667,3469.308349609375,1160.578857421875,0.0,0.0,0.0,0.0,0.0
0.30333333333333334,3469.3214111328125,1160.4971923828125,0.0,0.0,0.0,0.0,0.0
0.32,3469.1732177734375,1160.597900390625,0.0,0.0,0.0,0.0,0.0
0.33666666666666667,3469.5277099609375,1160.3948364257812,0.0,0.0,0.0,0.0,0.0
0.35333333333333333,3469.8184814453125,1160.3145141601562,0.0,0.0,0.0,0.0,0.0
0.37,3470.52197265625,1160.4708862304688,0.0,0.0,0.0,0.0,0.0
0.38666666666666666,3471.3035888671875,1160.5333251953125,0.0,0.0,0.0,0.0,0.0
0.4033333333333333,3471.04541015625,1160.4127807617188,0.0,0.0,0.0,0.0,0.0
0.42,3471.2703857421875,1160.3047485351562,0.0,0.0,0.0,0.0,0.0
0.4366666666666667,3471.719482421875,1160.3589477539062,0.0,0.0,0.0,0.0,0.0
0.45333333333333337,3471.652099609375,1160.379638671875,0.0,0.0,0.0,0.0,0.0
0.47000000000000003,3471.3753662109375,1160.599365234375,0.0,0.0,0.0,0.0,0.0
0.4866666666666667,3471.073974609375,1160.3758544921875,0.0,0.0,0.0,0.0,0.0
0.5033333333333334,3471.4486083984375,1160.649658203125,0.0,0.0,0.0,0.0,0.0
0.52,3472.1015625,1160.9195556640625,0.0,0.0,0.0,0.0,0.0
0.5366666666666667,3471.8114013671875,1161.1183471679688,0.0,0.0,0.0,0.0,0.0
0.5533333333333335,3471.59619140625,1161.2811279296875,0.0,0.0,0.0,0.0,0.0
0.5700000000000001,3471.262939453125,1161.413330078125,0.0,0.0,0.0,0.0,0.0
0.5866666666666668,3471.6502685546875,1162.0486450195312,0.0,0.0,0.0,0.0,0.0
0.6033333333333334,3471.6357421875,1161.9476318359375,0.0,0.0,0.0,0.0,0.0
0.6200000000000001,3472.0318603515625,1160.7374877929688,0.0,0.0,0.0,0.0,0.0
0.6366666666666667,3472.0401611328125,1159.976806640625,0.0,0.0,0.0,0.0,0.0
0.6533333333333334,3471.313720703125,1160.954833984375,0.0,0.0,0.0,0.0,0.0
0.67,3470.67529296875,1161.6737670898438,0.0,0.0,0.0,0.0,0.0
0.6866666666666668,3470.3734130859375,1161.9055786132812,0.0,0.0,0.0,0.0,0.0
0.7050000000000001,3469.9749755859375,1161.865234375,0.0,0.0,0.0,0.0,0.0
0.7216666666666668,3470.6068115234375,1161.4564208984375,0.0,0.0,0.0,0.0,0.0
0.7383333333333334,3471.3319091796875,1161.13720703125,0.0,0.0,0.0,0.0,0.0
0.7550000000000001,3471.548095703125,1161.51171875,0.0,0.0,0.0,0.0,0.0
0.7716666666666667,3471.5185546875,1161.4810791015625,0.0,0.0,0.0,0.0,0.0
0.7883333333333334,3471.3570556640625,1160.8445434570312,0.0,0.0,0.0,0.0,0.0
0.805,3472.0418701171875,1161.3685302734375,0.0,0.0,0.0,0.0,0.0
0.8216666666666668,3471.765625,1161.0418701171875,0.0,0.0,0.0,0.0,0.0
0.8383333333333334,3471.5255126953125,1161.057861328125,0.0,0.0,0.0,0.0,0.0
0.8550000000000001,3471.767822265625,1160.9600219726562,0.0,0.0,0.0,0.0,0.0
0.8716666666666668,3472.71142578125,1160.7277221679688,0.0,0.0,0.0,0.0,0.0
0.8883333333333334,3472.188232421875,1160.7874145507812,0.0,0.0,0.0,0.0,0.0
0.9050000000000001,3472.5013427734375,1160.8157348632812,0.0,0.0,0.0,0.0,0.0
0.9216666666666667,3472.5819091796875,1161.3012084960938,0.0,0.0,0.0,0.0,0.0
0.9383333333333335,3472.609619140625,1161.552001953125,0.0,0.0,0.0,0.0,0.0
0.9550000000000001,3472.222412109375,1161.9244995117188,0.0,0.0,0.0,0.0,0.0
0.9716666666666668,3472.3773193359375,1161.9853515625,0.0,0.0,0.0,0.0,0.0
0.9883333333333334,3471.838134765625,1162.6493530273438,0.0,0.0,0.0,0.0,0.0
1.0050000000000001,3471.2364501953125,1163.4376220703125,0.0,0.0,0.0,0.0,0.0
1.0216666666666667,3471.10400390625,1163.3719482421875,0.0,0.0,0.0,0.0,0.0
1.0383333333333333,3471.0823974609375,1163.3864135742188,0.0,0.0,0.0,0.0,0.0
